16300,10423.137191136715
16301,8601.301486639091
16302,8375.63533084661
16303,4472.470374809274
16304,16256.568350225783
16305,6634.812143817339
16306,6429.050699735991
16307,7770.697012549388
16308,8540.115254467088
16309,10442.873586136764
16310,8354.489193346559
16312,6620.503760955407
16313,9370.971506813701
16315,13097.428378474096
16316,8485.683315387381
16317,8860.189695853194
16318,6481.9160434861205
16319,7788.318793799431
16320,20235.55994672455
16321,6441.278860492454
16323,6454.316461051967
16324,8388.32301334664
16325,13128.442713474173
16326,16300.97523897589
16327,15966.006790287653
16328,5201.693062844887
16329,6600.273452567254
16330,6544.0245335205
16332,8331.933313346502
16333,8580.15534913904
16334,9262.890926319076
16336,9339.252300563625
16337,4478.109344809289
16338,8872.877378353225
16339,6429.050699735991
16340,7785.499308799424
16341,6424.361950492413
16342,8511.215533217017
16343,10416.7933498867
16345,8595.662516639079
16346,8324.179729596483
16347,13054.431232223991
16348,16245.290410225754
16349,5200.988191594885
16350,6617.190362567296
16351,7756.599587549354
16353,6420.132722992402
16354,8356.603807096562
16355,9267.825025069087
16356,4499.25548230934
16357,16272.780388975822
16358,3296.03499900462
16359,6776.328949970718
16360,8271.057999594766
16361,8902.481970853298
16363,6617.190362567296
16364,6432.575055986
16365,20230.625847974537
16366,8521.788601967044
16367,6453.611589801965
16368,8592.13816038907
16369,6621.913503455411
16370,9366.03740806369
16371,7783.384695049419
16372,6558.1219585205345
16373,6439.869117992451
16374,10442.873586136764
16375,8555.48485538898
16377,9358.988695563672
16378,4494.321383559328
16379,13103.772219724113
16380,8355.898935846562
16381,8393.961983346655
16383,8891.908902103272
16386,6436.099412236008
16387,20220.75765047451
16388,8533.771413217073
16389,6467.709014802
16390,4494.321383559328
16391,6762.936396220685
16392,16277.009616475832
16393,5230.592784094958
16395,20271.508380474632
16396,6459.605512992499
16397,10444.283328636768
16399,8384.798657096631
16401,6635.306057205444
16402,9399.871228063772
16404,15984.333442787696
16405,8959.576542103438
16406,6677.809290067445
16407,6499.537824736163
16408,6600.414233520638
16409,8590.161113217211
16410,8629.49633663916
16411,4521.106491059394
16412,8480.044345387367
16413,6398.177145689298
16414,16307.319080225907
16415,5245.395080344994
16416,7820.038000049509
16417,20270.098637974632
16418,6494.144204242583
16419,6505.772062302093
16420,8430.615288346744
16421,8410.878893346697
16422,9332.673180069247
16423,6709.317538455625
16424,9434.409919313857
16425,8513.87816538745
16426,15974.465245287673
16427,8955.347314603427
16429,6474.867330986103
16431,8596.504954467226
16432,10506.311998636918
16433,8632.315821639168
16434,9285.44680631913
16435,9399.16635681377
16436,16305.204466475901
